id_client,semana,predicciones,probabilidad,tipo_alerta
186542,2024-06-17,1.0,0.708,riesgo
130123,2024-06-10,1.0,0.708,riesgo
172076,2024-06-17,1.0,0.708,riesgo
90393,2024-06-24,1.0,0.708,riesgo
9979,2024-06-10,1.0,0.708,riesgo
815708,2024-06-10,1.0,0.708,riesgo
806367,2024-06-17,1.0,0.708,riesgo
191929,2024-06-03,1.0,0.708,riesgo
88008,2024-06-10,1.0,0.708,riesgo
770479,2024-06-03,1.0,0.708,riesgo
180716,2024-06-03,1.0,0.708,riesgo
157507,2024-06-10,1.0,0.708,riesgo
809580,2024-06-17,1.0,0.708,riesgo
163971,2024-06-10,1.0,0.708,riesgo
164744,2024-06-17,1.0,0.708,riesgo
810217,2024-06-03,1.0,0.709,riesgo
185749,2024-06-17,1.0,0.709,riesgo
702270,2024-06-10,1.0,0.709,riesgo
184533,2024-06-10,1.0,0.709,riesgo
192615,2024-06-10,1.0,0.709,riesgo
192868,2024-06-24,1.0,0.709,riesgo
457,2024-06-24,1.0,0.709,riesgo
781033,2024-06-24,1.0,0.709,riesgo
154779,2024-06-24,1.0,0.709,riesgo
814479,2024-06-10,1.0,0.709,riesgo
179375,2024-06-24,1.0,0.709,riesgo
789552,2024-06-10,1.0,0.709,riesgo
178040,2024-06-24,1.0,0.709,riesgo
137438,2024-06-24,1.0,0.709,riesgo
192601,2024-06-03,1.0,0.709,riesgo
192779,2024-06-17,1.0,0.709,riesgo
800133,2024-06-03,1.0,0.709,riesgo
771632,2024-06-17,1.0,0.709,riesgo
38546,2024-06-10,1.0,0.709,riesgo
814139,2024-06-24,1.0,0.709,riesgo
799241,2024-06-17,1.0,0.709,riesgo
735970,2024-06-03,1.0,0.709,riesgo
808112,2024-06-10,1.0,0.709,riesgo
802137,2024-06-10,1.0,0.709,riesgo
806779,2024-06-10,1.0,0.709,riesgo
804180,2024-06-10,1.0,0.709,riesgo
119543,2024-06-03,1.0,0.709,riesgo
799219,2024-06-24,1.0,0.709,riesgo
9483,2024-06-03,1.0,0.709,riesgo
817246,2024-06-17,1.0,0.709,riesgo
185786,2024-06-24,1.0,0.709,riesgo
68154,2024-06-24,1.0,0.709,riesgo
69411,2024-06-17,1.0,0.71,riesgo
177482,2024-06-17,1.0,0.71,riesgo
180252,2024-06-24,1.0,0.71,riesgo
63917,2024-06-24,1.0,0.71,riesgo
176254,2024-06-17,1.0,0.71,riesgo
797898,2024-06-17,1.0,0.71,riesgo
131841,2024-06-10,1.0,0.71,riesgo
185747,2024-06-03,1.0,0.71,riesgo
773619,2024-06-17,1.0,0.71,riesgo
1149,2024-06-17,1.0,0.71,riesgo
800420,2024-06-17,1.0,0.71,riesgo
163293,2024-06-24,1.0,0.71,riesgo
40159,2024-06-10,1.0,0.71,riesgo
817349,2024-06-03,1.0,0.71,riesgo
820144,2024-06-10,1.0,0.71,riesgo
820058,2024-06-10,1.0,0.71,riesgo
815517,2024-06-24,1.0,0.71,riesgo
107512,2024-06-03,1.0,0.71,riesgo
7887,2024-06-17,1.0,0.71,riesgo
175205,2024-06-24,1.0,0.71,riesgo
172943,2024-06-03,1.0,0.71,riesgo
819874,2024-06-03,1.0,0.71,riesgo
807717,2024-06-03,1.0,0.71,riesgo
68186,2024-06-17,1.0,0.71,riesgo
777312,2024-06-24,1.0,0.71,riesgo
166947,2024-06-10,1.0,0.711,riesgo
813547,2024-06-10,1.0,0.711,riesgo
817139,2024-06-24,1.0,0.711,riesgo
807167,2024-06-24,1.0,0.711,riesgo
757042,2024-06-03,1.0,0.711,riesgo
799196,2024-06-17,1.0,0.711,riesgo
817388,2024-06-17,1.0,0.711,riesgo
817787,2024-06-24,1.0,0.711,riesgo
762,2024-06-17,1.0,0.711,riesgo
40987,2024-06-10,1.0,0.711,riesgo
178070,2024-06-24,1.0,0.711,riesgo
179370,2024-06-10,1.0,0.711,riesgo
819249,2024-06-24,1.0,0.711,riesgo
137439,2024-06-03,1.0,0.711,riesgo
185802,2024-06-03,1.0,0.711,riesgo
813289,2024-06-24,1.0,0.711,riesgo
173046,2024-06-03,1.0,0.711,riesgo
170060,2024-06-17,1.0,0.711,riesgo
786804,2024-06-24,1.0,0.711,riesgo
187733,2024-06-03,1.0,0.711,riesgo
817773,2024-06-24,1.0,0.711,riesgo
9650,2024-06-17,1.0,0.711,riesgo
820007,2024-06-10,1.0,0.711,riesgo
792857,2024-06-17,1.0,0.711,riesgo
137439,2024-06-10,1.0,0.711,riesgo
815413,2024-06-24,1.0,0.711,riesgo
179015,2024-06-10,1.0,0.711,riesgo
46156,2024-06-24,1.0,0.711,riesgo
192897,2024-06-10,1.0,0.711,riesgo
137435,2024-06-10,1.0,0.711,riesgo
792980,2024-06-17,1.0,0.711,riesgo
803074,2024-06-10,1.0,0.711,riesgo
804701,2024-06-10,1.0,0.711,riesgo
175668,2024-06-10,1.0,0.711,riesgo
191114,2024-06-17,1.0,0.711,riesgo
814410,2024-06-10,1.0,0.712,riesgo
762506,2024-06-03,1.0,0.712,riesgo
814410,2024-06-03,1.0,0.712,riesgo
764037,2024-06-10,1.0,0.712,riesgo
185542,2024-06-03,1.0,0.712,riesgo
191351,2024-06-17,1.0,0.712,riesgo
166604,2024-06-17,1.0,0.712,riesgo
777165,2024-06-10,1.0,0.712,riesgo
811291,2024-06-03,1.0,0.712,riesgo
192260,2024-06-24,1.0,0.712,riesgo
137435,2024-06-03,1.0,0.712,riesgo
46367,2024-06-24,1.0,0.712,riesgo
12181,2024-06-03,1.0,0.712,riesgo
809935,2024-06-10,1.0,0.712,riesgo
819173,2024-06-10,1.0,0.712,riesgo
192298,2024-06-17,1.0,0.712,riesgo
774218,2024-06-03,1.0,0.712,riesgo
9191,2024-06-17,1.0,0.712,riesgo
179144,2024-06-10,1.0,0.712,riesgo
796928,2024-06-17,1.0,0.712,riesgo
91741,2024-06-03,1.0,0.712,riesgo
819074,2024-06-03,1.0,0.712,riesgo
819278,2024-06-10,1.0,0.712,riesgo
774804,2024-06-10,1.0,0.712,riesgo
167776,2024-06-03,1.0,0.712,riesgo
809782,2024-06-10,1.0,0.713,riesgo
174395,2024-06-24,1.0,0.713,riesgo
342,2024-06-10,1.0,0.713,riesgo
176355,2024-06-03,1.0,0.713,riesgo
802137,2024-06-03,1.0,0.713,riesgo
192618,2024-06-10,1.0,0.713,riesgo
807190,2024-06-24,1.0,0.713,riesgo
808541,2024-06-24,1.0,0.713,riesgo
816514,2024-06-03,1.0,0.713,riesgo
780698,2024-06-10,1.0,0.713,riesgo
180608,2024-06-24,1.0,0.713,riesgo
814646,2024-06-10,1.0,0.713,riesgo
799583,2024-06-24,1.0,0.713,riesgo
191036,2024-06-03,1.0,0.714,riesgo
191706,2024-06-17,1.0,0.714,riesgo
813617,2024-06-03,1.0,0.714,riesgo
175924,2024-06-10,1.0,0.714,riesgo
136473,2024-06-24,1.0,0.714,riesgo
814400,2024-06-03,1.0,0.714,riesgo
26863,2024-06-10,1.0,0.714,riesgo
182715,2024-06-03,1.0,0.714,riesgo
90007,2024-06-03,1.0,0.714,riesgo
139880,2024-06-10,1.0,0.714,riesgo
1683,2024-06-10,1.0,0.714,riesgo
193253,2024-06-24,1.0,0.714,riesgo
134918,2024-06-03,1.0,0.714,riesgo
819607,2024-06-10,1.0,0.715,riesgo
751573,2024-06-24,1.0,0.715,riesgo
114549,2024-06-10,1.0,0.715,riesgo
50420,2024-06-10,1.0,0.715,riesgo
168565,2024-06-24,1.0,0.715,riesgo
193187,2024-06-03,1.0,0.715,riesgo
802094,2024-06-10,1.0,0.715,riesgo
170093,2024-06-10,1.0,0.715,riesgo
731054,2024-06-10,1.0,0.715,riesgo
810982,2024-06-03,1.0,0.715,riesgo
12636,2024-06-10,1.0,0.715,riesgo
157137,2024-06-17,1.0,0.715,riesgo
803856,2024-06-03,1.0,0.715,riesgo
810766,2024-06-17,1.0,0.715,riesgo
12726,2024-06-17,1.0,0.715,riesgo
191293,2024-06-24,1.0,0.715,riesgo
817762,2024-06-10,1.0,0.715,riesgo
183645,2024-06-24,1.0,0.715,riesgo
813371,2024-06-10,1.0,0.715,riesgo
758275,2024-06-03,1.0,0.715,riesgo
813417,2024-06-10,1.0,0.715,riesgo
818158,2024-06-24,1.0,0.715,riesgo
166658,2024-06-17,1.0,0.715,riesgo
163346,2024-06-10,1.0,0.716,riesgo
136892,2024-06-17,1.0,0.716,riesgo
34768,2024-06-24,1.0,0.716,riesgo
178956,2024-06-03,1.0,0.716,riesgo
716126,2024-06-03,1.0,0.716,riesgo
166702,2024-06-03,1.0,0.716,riesgo
181708,2024-06-10,1.0,0.716,riesgo
158274,2024-06-17,1.0,0.716,riesgo
38351,2024-06-10,1.0,0.716,riesgo
806757,2024-06-24,1.0,0.716,riesgo
84177,2024-06-10,1.0,0.716,riesgo
815678,2024-06-17,1.0,0.716,riesgo
810114,2024-06-17,1.0,0.716,riesgo
54169,2024-06-10,1.0,0.716,riesgo
815096,2024-06-10,1.0,0.716,riesgo
818854,2024-06-10,1.0,0.716,riesgo
811291,2024-06-10,1.0,0.716,riesgo
809645,2024-06-10,1.0,0.716,riesgo
14037,2024-06-17,1.0,0.716,riesgo
36586,2024-06-10,1.0,0.716,riesgo
42096,2024-06-10,1.0,0.717,riesgo
7887,2024-06-24,1.0,0.717,riesgo
819419,2024-06-10,1.0,0.717,riesgo
803220,2024-06-24,1.0,0.717,riesgo
193009,2024-06-24,1.0,0.717,riesgo
796812,2024-06-17,1.0,0.717,riesgo
805582,2024-06-10,1.0,0.717,riesgo
9789,2024-06-17,1.0,0.717,riesgo
757769,2024-06-10,1.0,0.717,riesgo
35187,2024-06-17,1.0,0.717,riesgo
181321,2024-06-24,1.0,0.717,riesgo
100995,2024-06-03,1.0,0.717,riesgo
136879,2024-06-17,1.0,0.717,riesgo
819278,2024-06-03,1.0,0.717,riesgo
756800,2024-06-24,1.0,0.717,riesgo
819063,2024-06-10,1.0,0.717,riesgo
192430,2024-06-17,1.0,0.717,riesgo
172073,2024-06-10,1.0,0.717,riesgo
812028,2024-06-10,1.0,0.717,riesgo
191182,2024-06-10,1.0,0.717,riesgo
49524,2024-06-17,1.0,0.717,riesgo
13026,2024-06-24,1.0,0.717,riesgo
167109,2024-06-17,1.0,0.717,riesgo
162961,2024-06-24,1.0,0.717,riesgo
813260,2024-06-03,1.0,0.718,riesgo
814137,2024-06-03,1.0,0.718,riesgo
13047,2024-06-03,1.0,0.718,riesgo
174358,2024-06-24,1.0,0.718,riesgo
186858,2024-06-24,1.0,0.718,riesgo
180085,2024-06-17,1.0,0.718,riesgo
160733,2024-06-17,1.0,0.718,riesgo
160910,2024-06-24,1.0,0.718,riesgo
185881,2024-06-10,1.0,0.718,riesgo
164020,2024-06-17,1.0,0.718,riesgo
12403,2024-06-03,1.0,0.718,riesgo
781838,2024-06-10,1.0,0.718,riesgo
789835,2024-06-10,1.0,0.718,riesgo
814519,2024-06-24,1.0,0.718,riesgo
15305,2024-06-10,1.0,0.718,riesgo
160731,2024-06-03,1.0,0.718,riesgo
178640,2024-06-03,1.0,0.718,riesgo
188050,2024-06-03,1.0,0.718,riesgo
736500,2024-06-10,1.0,0.718,riesgo
135657,2024-06-17,1.0,0.718,riesgo
177627,2024-06-10,1.0,0.719,riesgo
815831,2024-06-17,1.0,0.719,riesgo
810489,2024-06-17,1.0,0.719,riesgo
819764,2024-06-10,1.0,0.719,riesgo
808190,2024-06-17,1.0,0.719,riesgo
816586,2024-06-17,1.0,0.719,riesgo
797369,2024-06-03,1.0,0.719,riesgo
160221,2024-06-10,1.0,0.719,riesgo
184132,2024-06-17,1.0,0.719,riesgo
816507,2024-06-24,1.0,0.719,riesgo
819791,2024-06-17,1.0,0.719,riesgo
176603,2024-06-10,1.0,0.719,riesgo
819312,2024-06-24,1.0,0.719,riesgo
186956,2024-06-03,1.0,0.719,riesgo
165106,2024-06-10,1.0,0.719,riesgo
811677,2024-06-17,1.0,0.719,riesgo
819997,2024-06-10,1.0,0.719,riesgo
812119,2024-06-24,1.0,0.719,riesgo
179897,2024-06-17,1.0,0.719,riesgo
816449,2024-06-03,1.0,0.719,riesgo
717192,2024-06-10,1.0,0.719,riesgo
818762,2024-06-10,1.0,0.719,riesgo
160813,2024-06-24,1.0,0.719,riesgo
783164,2024-06-10,1.0,0.719,riesgo
805161,2024-06-10,1.0,0.719,riesgo
819546,2024-06-03,1.0,0.72,riesgo
799808,2024-06-10,1.0,0.72,riesgo
159534,2024-06-24,1.0,0.72,riesgo
819243,2024-06-03,1.0,0.72,riesgo
174283,2024-06-17,1.0,0.72,riesgo
58262,2024-06-10,1.0,0.72,riesgo
754253,2024-06-24,1.0,0.72,riesgo
805537,2024-06-10,1.0,0.72,riesgo
752076,2024-06-03,1.0,0.72,riesgo
176745,2024-06-10,1.0,0.72,riesgo
181708,2024-06-03,1.0,0.72,riesgo
815552,2024-06-10,1.0,0.72,riesgo
47567,2024-06-10,1.0,0.72,riesgo
803517,2024-06-10,1.0,0.72,riesgo
37665,2024-06-03,1.0,0.72,riesgo
120584,2024-06-10,1.0,0.72,riesgo
137262,2024-06-10,1.0,0.72,riesgo
81621,2024-06-10,1.0,0.72,riesgo
158996,2024-06-03,1.0,0.72,riesgo
819602,2024-06-03,1.0,0.72,riesgo
810175,2024-06-10,1.0,0.72,riesgo
798778,2024-06-24,1.0,0.72,riesgo
84150,2024-06-17,1.0,0.72,riesgo
192577,2024-06-17,1.0,0.72,riesgo
174173,2024-06-10,1.0,0.72,riesgo
19068,2024-06-10,1.0,0.72,riesgo
155802,2024-06-10,1.0,0.72,riesgo
171337,2024-06-10,1.0,0.72,riesgo
170957,2024-06-17,1.0,0.721,riesgo
158457,2024-06-10,1.0,0.721,riesgo
797322,2024-06-10,1.0,0.721,riesgo
185905,2024-06-03,1.0,0.721,riesgo
165855,2024-06-10,1.0,0.721,riesgo
810435,2024-06-24,1.0,0.721,riesgo
772240,2024-06-17,1.0,0.721,riesgo
157758,2024-06-10,1.0,0.721,riesgo
21620,2024-06-17,1.0,0.721,riesgo
192371,2024-06-24,1.0,0.721,riesgo
817136,2024-06-10,1.0,0.721,riesgo
188786,2024-06-10,1.0,0.721,riesgo
819332,2024-06-24,1.0,0.721,riesgo
136728,2024-06-10,1.0,0.721,riesgo
798094,2024-06-10,1.0,0.721,riesgo
716126,2024-06-10,1.0,0.721,riesgo
817787,2024-06-17,1.0,0.721,riesgo
820140,2024-06-10,1.0,0.721,riesgo
811892,2024-06-10,1.0,0.721,riesgo
803856,2024-06-10,1.0,0.721,riesgo
798766,2024-06-10,1.0,0.721,riesgo
805786,2024-06-03,1.0,0.721,riesgo
810982,2024-06-10,1.0,0.721,riesgo
166633,2024-06-03,1.0,0.721,riesgo
819926,2024-06-03,1.0,0.721,riesgo
816751,2024-06-17,1.0,0.721,riesgo
83765,2024-06-03,1.0,0.721,riesgo
108450,2024-06-17,1.0,0.721,riesgo
819454,2024-06-10,1.0,0.721,riesgo
812504,2024-06-10,1.0,0.722,riesgo
754070,2024-06-24,1.0,0.722,riesgo
181928,2024-06-03,1.0,0.722,riesgo
170618,2024-06-17,1.0,0.722,riesgo
159133,2024-06-03,1.0,0.722,riesgo
166718,2024-06-10,1.0,0.722,riesgo
819420,2024-06-24,1.0,0.722,riesgo
819732,2024-06-10,1.0,0.722,riesgo
12117,2024-06-10,1.0,0.722,riesgo
183931,2024-06-17,1.0,0.722,riesgo
176154,2024-06-10,1.0,0.722,riesgo
801419,2024-06-10,1.0,0.722,riesgo
818878,2024-06-24,1.0,0.722,riesgo
800672,2024-06-03,1.0,0.722,riesgo
63103,2024-06-10,1.0,0.722,riesgo
175918,2024-06-24,1.0,0.722,riesgo
756433,2024-06-24,1.0,0.723,riesgo
177137,2024-06-10,1.0,0.723,riesgo
26751,2024-06-24,1.0,0.723,riesgo
797399,2024-06-10,1.0,0.723,riesgo
120131,2024-06-24,1.0,0.723,riesgo
155802,2024-06-03,1.0,0.723,riesgo
172943,2024-06-10,1.0,0.723,riesgo
752631,2024-06-10,1.0,0.723,riesgo
258,2024-06-10,1.0,0.723,riesgo
800133,2024-06-10,1.0,0.723,riesgo
119616,2024-06-10,1.0,0.723,riesgo
779549,2024-06-24,1.0,0.723,riesgo
777433,2024-06-17,1.0,0.723,riesgo
9312,2024-06-03,1.0,0.723,riesgo
170162,2024-06-10,1.0,0.723,riesgo
58262,2024-06-03,1.0,0.723,riesgo
799808,2024-06-03,1.0,0.723,riesgo
170347,2024-06-03,1.0,0.723,riesgo
175198,2024-06-17,1.0,0.723,riesgo
183754,2024-06-17,1.0,0.723,riesgo
184951,2024-06-10,1.0,0.723,riesgo
180715,2024-06-10,1.0,0.723,riesgo
798867,2024-06-17,1.0,0.724,riesgo
817159,2024-06-03,1.0,0.724,riesgo
774514,2024-06-17,1.0,0.724,riesgo
191114,2024-06-03,1.0,0.724,riesgo
172076,2024-06-10,1.0,0.724,riesgo
13532,2024-06-17,1.0,0.724,riesgo
813371,2024-06-03,1.0,0.724,riesgo
188896,2024-06-24,1.0,0.724,riesgo
817349,2024-06-10,1.0,0.724,riesgo
7887,2024-06-10,1.0,0.724,riesgo
160169,2024-06-10,1.0,0.724,riesgo
12403,2024-06-10,1.0,0.724,riesgo
40172,2024-06-10,1.0,0.724,riesgo
809691,2024-06-03,1.0,0.724,riesgo
764037,2024-06-03,1.0,0.724,riesgo
186528,2024-06-10,1.0,0.724,riesgo
814000,2024-06-17,1.0,0.724,riesgo
727330,2024-06-10,1.0,0.724,riesgo
114549,2024-06-03,1.0,0.724,riesgo
794774,2024-06-10,1.0,0.724,riesgo
167365,2024-06-10,1.0,0.724,riesgo
791915,2024-06-17,1.0,0.724,riesgo
193275,2024-06-03,1.0,0.724,riesgo
811657,2024-06-10,1.0,0.724,riesgo
811405,2024-06-10,1.0,0.724,riesgo
816289,2024-06-03,1.0,0.724,riesgo
183761,2024-06-03,1.0,0.724,riesgo
819281,2024-06-24,1.0,0.724,riesgo
192854,2024-06-17,1.0,0.724,riesgo
190368,2024-06-10,1.0,0.724,riesgo
73575,2024-06-03,1.0,0.725,riesgo
188786,2024-06-03,1.0,0.725,riesgo
815844,2024-06-03,1.0,0.725,riesgo
758149,2024-06-10,1.0,0.725,riesgo
819302,2024-06-10,1.0,0.725,riesgo
175767,2024-06-17,1.0,0.725,riesgo
25843,2024-06-10,1.0,0.725,riesgo
814312,2024-06-03,1.0,0.725,riesgo
182316,2024-06-24,1.0,0.725,riesgo
814495,2024-06-17,1.0,0.725,riesgo
777165,2024-06-03,1.0,0.725,riesgo
819926,2024-06-24,1.0,0.725,riesgo
173244,2024-06-24,1.0,0.725,riesgo
807002,2024-06-03,1.0,0.725,riesgo
180970,2024-06-10,1.0,0.725,riesgo
801920,2024-06-17,1.0,0.725,riesgo
847,2024-06-24,1.0,0.725,riesgo
815397,2024-06-24,1.0,0.725,riesgo
184230,2024-06-10,1.0,0.725,riesgo
805620,2024-06-03,1.0,0.725,riesgo
143159,2024-06-17,1.0,0.725,riesgo
137434,2024-06-10,1.0,0.725,riesgo
170077,2024-06-10,1.0,0.725,riesgo
175243,2024-06-03,1.0,0.725,riesgo
175924,2024-06-03,1.0,0.725,riesgo
161714,2024-06-10,1.0,0.725,riesgo
797369,2024-06-10,1.0,0.725,riesgo
84149,2024-06-17,1.0,0.725,riesgo
814137,2024-06-10,1.0,0.725,riesgo
58587,2024-06-03,1.0,0.725,riesgo
181890,2024-06-03,1.0,0.725,riesgo
815991,2024-06-24,1.0,0.725,riesgo
815118,2024-06-03,1.0,0.725,riesgo
100995,2024-06-10,1.0,0.725,riesgo
192767,2024-06-10,1.0,0.725,riesgo
820015,2024-06-10,1.0,0.725,riesgo
788173,2024-06-17,1.0,0.725,riesgo
12203,2024-06-10,1.0,0.726,riesgo
819570,2024-06-17,1.0,0.726,riesgo
752013,2024-06-03,1.0,0.726,riesgo
171186,2024-06-24,1.0,0.726,riesgo
809059,2024-06-17,1.0,0.726,riesgo
793902,2024-06-10,1.0,0.726,riesgo
189218,2024-06-10,1.0,0.726,riesgo
179016,2024-06-03,1.0,0.726,riesgo
736009,2024-06-24,1.0,0.726,riesgo
817388,2024-06-03,1.0,0.726,riesgo
192003,2024-06-17,1.0,0.726,riesgo
757769,2024-06-03,1.0,0.726,riesgo
820011,2024-06-03,1.0,0.726,riesgo
114332,2024-06-10,1.0,0.726,riesgo
128320,2024-06-03,1.0,0.726,riesgo
48310,2024-06-10,1.0,0.726,riesgo
37220,2024-06-10,1.0,0.726,riesgo
169981,2024-06-24,1.0,0.726,riesgo
819261,2024-06-24,1.0,0.726,riesgo
816514,2024-06-10,1.0,0.726,riesgo
816449,2024-06-10,1.0,0.726,riesgo
189349,2024-06-10,1.0,0.726,riesgo
190404,2024-06-24,1.0,0.726,riesgo
813599,2024-06-03,1.0,0.726,riesgo
803932,2024-06-03,1.0,0.726,riesgo
819321,2024-06-10,1.0,0.726,riesgo
192617,2024-06-10,1.0,0.726,riesgo
187769,2024-06-10,1.0,0.726,riesgo
786224,2024-06-17,1.0,0.727,riesgo
815952,2024-06-24,1.0,0.727,riesgo
173415,2024-06-17,1.0,0.727,riesgo
815659,2024-06-24,1.0,0.727,riesgo
808209,2024-06-24,1.0,0.727,riesgo
179897,2024-06-24,1.0,0.727,riesgo
168566,2024-06-17,1.0,0.727,riesgo
812981,2024-06-24,1.0,0.727,riesgo
183205,2024-06-10,1.0,0.727,riesgo
757644,2024-06-24,1.0,0.727,riesgo
813831,2024-06-17,1.0,0.727,riesgo
809178,2024-06-03,1.0,0.727,riesgo
129246,2024-06-10,1.0,0.727,riesgo
167997,2024-06-03,1.0,0.727,riesgo
129410,2024-06-24,1.0,0.727,riesgo
813617,2024-06-10,1.0,0.727,riesgo
179366,2024-06-17,1.0,0.727,riesgo
171179,2024-06-10,1.0,0.727,riesgo
173412,2024-06-10,1.0,0.727,riesgo
790263,2024-06-17,1.0,0.727,riesgo
68315,2024-06-10,1.0,0.727,riesgo
185765,2024-06-10,1.0,0.727,riesgo
175656,2024-06-17,1.0,0.727,riesgo
12727,2024-06-03,1.0,0.727,riesgo
813166,2024-06-17,1.0,0.727,riesgo
164088,2024-06-24,1.0,0.727,riesgo
795616,2024-06-03,1.0,0.727,riesgo
807947,2024-06-24,1.0,0.728,riesgo
135221,2024-06-10,1.0,0.728,riesgo
121006,2024-06-10,1.0,0.728,riesgo
141458,2024-06-24,1.0,0.728,riesgo
177555,2024-06-10,1.0,0.728,riesgo
192028,2024-06-10,1.0,0.728,riesgo
184506,2024-06-17,1.0,0.728,riesgo
168565,2024-06-10,1.0,0.728,riesgo
14457,2024-06-24,1.0,0.728,riesgo
757336,2024-06-17,1.0,0.728,riesgo
806929,2024-06-24,1.0,0.728,riesgo
814257,2024-06-10,1.0,0.728,riesgo
819602,2024-06-10,1.0,0.728,riesgo
187260,2024-06-17,1.0,0.728,riesgo
817219,2024-06-10,1.0,0.728,riesgo
799892,2024-06-10,1.0,0.728,riesgo
191271,2024-06-03,1.0,0.728,riesgo
751116,2024-06-03,1.0,0.728,riesgo
800682,2024-06-10,1.0,0.728,riesgo
173232,2024-06-17,1.0,0.728,riesgo
189685,2024-06-17,1.0,0.728,riesgo
69486,2024-06-17,1.0,0.728,riesgo
180118,2024-06-03,1.0,0.728,riesgo
732101,2024-06-10,1.0,0.728,riesgo
165864,2024-06-03,1.0,0.729,riesgo
172076,2024-06-03,1.0,0.729,riesgo
805786,2024-06-10,1.0,0.729,riesgo
171614,2024-06-17,1.0,0.729,riesgo
758149,2024-06-03,1.0,0.729,riesgo
180723,2024-06-17,1.0,0.729,riesgo
50701,2024-06-24,1.0,0.729,riesgo
93459,2024-06-10,1.0,0.729,riesgo
171119,2024-06-03,1.0,0.729,riesgo
820161,2024-06-24,1.0,0.729,riesgo
170590,2024-06-24,1.0,0.729,riesgo
819128,2024-06-03,1.0,0.729,riesgo
819880,2024-06-03,1.0,0.729,riesgo
154693,2024-06-03,1.0,0.729,riesgo
815011,2024-06-17,1.0,0.729,riesgo
88007,2024-06-10,1.0,0.729,riesgo
819453,2024-06-10,1.0,0.729,riesgo
37920,2024-06-10,1.0,0.729,riesgo
767170,2024-06-10,1.0,0.729,riesgo
803662,2024-06-10,1.0,0.729,riesgo
175409,2024-06-03,1.0,0.729,riesgo
190196,2024-06-03,1.0,0.73,riesgo
177934,2024-06-03,1.0,0.73,riesgo
177382,2024-06-10,1.0,0.73,riesgo
181031,2024-06-24,1.0,0.73,riesgo
804889,2024-06-17,1.0,0.73,riesgo
190432,2024-06-10,1.0,0.73,riesgo
160008,2024-06-10,1.0,0.73,riesgo
26845,2024-06-10,1.0,0.73,riesgo
790263,2024-06-03,1.0,0.73,riesgo
813260,2024-06-10,1.0,0.73,riesgo
809944,2024-06-17,1.0,0.73,riesgo
9600,2024-06-24,1.0,0.73,riesgo
770601,2024-06-03,1.0,0.73,riesgo
61856,2024-06-03,1.0,0.73,riesgo
179089,2024-06-24,1.0,0.73,riesgo
803916,2024-06-24,1.0,0.73,riesgo
820151,2024-06-24,1.0,0.73,riesgo
185794,2024-06-03,1.0,0.73,riesgo
82099,2024-06-03,1.0,0.73,riesgo
814270,2024-06-17,1.0,0.731,riesgo
182858,2024-06-17,1.0,0.731,riesgo
813338,2024-06-17,1.0,0.731,riesgo
818658,2024-06-17,1.0,0.731,riesgo
83234,2024-06-24,1.0,0.731,riesgo
760538,2024-06-10,1.0,0.731,riesgo
173682,2024-06-17,1.0,0.731,riesgo
815989,2024-06-17,1.0,0.731,riesgo
152,2024-06-24,1.0,0.731,riesgo
182492,2024-06-24,1.0,0.731,riesgo
804284,2024-06-10,1.0,0.731,riesgo
798748,2024-06-24,1.0,0.731,riesgo
809591,2024-06-10,1.0,0.731,riesgo
181392,2024-06-17,1.0,0.731,riesgo
820017,2024-06-03,1.0,0.731,riesgo
703739,2024-06-17,1.0,0.731,riesgo
180720,2024-06-17,1.0,0.731,riesgo
178038,2024-06-17,1.0,0.731,riesgo
158226,2024-06-24,1.0,0.731,riesgo
772011,2024-06-17,1.0,0.731,riesgo
176688,2024-06-10,1.0,0.731,riesgo
796942,2024-06-17,1.0,0.731,riesgo
187739,2024-06-24,1.0,0.731,riesgo
812272,2024-06-17,1.0,0.731,riesgo
192035,2024-06-24,1.0,0.732,riesgo
174579,2024-06-03,1.0,0.732,riesgo
130134,2024-06-17,1.0,0.732,riesgo
190398,2024-06-10,1.0,0.732,riesgo
816751,2024-06-10,1.0,0.732,riesgo
180989,2024-06-24,1.0,0.732,riesgo
796591,2024-06-17,1.0,0.732,riesgo
776761,2024-06-24,1.0,0.732,riesgo
163187,2024-06-03,1.0,0.732,riesgo
193079,2024-06-10,1.0,0.732,riesgo
813852,2024-06-03,1.0,0.732,riesgo
817159,2024-06-10,1.0,0.732,riesgo
50426,2024-06-10,1.0,0.732,riesgo
736058,2024-06-10,1.0,0.732,riesgo
819910,2024-06-10,1.0,0.732,riesgo
179370,2024-06-24,1.0,0.732,riesgo
182515,2024-06-17,1.0,0.732,riesgo
818147,2024-06-17,1.0,0.733,riesgo
820012,2024-06-10,1.0,0.733,riesgo
165624,2024-06-10,1.0,0.733,riesgo
819332,2024-06-17,1.0,0.733,riesgo
817792,2024-06-24,1.0,0.733,riesgo
813478,2024-06-03,1.0,0.733,riesgo
153846,2024-06-10,1.0,0.733,riesgo
190971,2024-06-17,1.0,0.733,riesgo
819926,2024-06-10,1.0,0.733,riesgo
797400,2024-06-03,1.0,0.733,riesgo
810161,2024-06-17,1.0,0.733,riesgo
33838,2024-06-24,1.0,0.733,riesgo
59740,2024-06-24,1.0,0.733,riesgo
808723,2024-06-03,1.0,0.733,riesgo
817816,2024-06-10,1.0,0.733,riesgo
